Time_s,FrameCount,X_px,Y_px,Amp_X,Freq_Hz,FPS
63.7570,1192,295.67195767195767,409.0703262786596,,,33.75
63.8057,1193,314.0961937716263,410.6069204152249,,,36.18
63.8406,1194,325.01632047477744,411.2908011869436,,,35.65
63.8969,1195,338.4846609951018,412.7092034029389,402.0498343571659,0.3672223153003881,32.95
63.9609,1196,391.2665214233842,416.1876059065602,,,41.62
63.9969,1197,410.01543460601135,418.28134308150555,,,40.15
64.0574,1198,432.59448818897636,418.71154855643044,,,37.03
64.1140,1199,505.5032154340836,422.2751875669882,,,49.16
64.1484,1200,505.5032154340836,422.2751875669882,402.0498343571659,0.3672223153003881,46.72
64.1928,1201,558.8027777777777,423.22805555555556,,,42.83
64.2875,1202,639.6284479893652,423.2339647723496,,,50.81
64.3263,1203,667.1614135625597,422.9815345431391,,,48.37
64.3846,1204,694.1674925668979,422.5355137099438,,,44.39
64.4505,1205,771.5078939529342,420.56687518617815,402.0498343571659,0.3672223153003881,51.88
64.4920,1206,793.505230125523,419.68200836820085,,,49.27
64.5557,1207,793.505230125523,419.68200836820085,,,45.26
64.6105,1208,858.4238683127571,416.46031746031747,,,52.47
64.6536,1209,892.908125179443,413.16881998277347,,,49.78
64.6960,1210,892.908125179443,413.16881998277347,402.0498343571659,0.3672223153003881,45.69
64.7805,1211,920.0552845528455,410.7831978319783,,,45.12
64.8151,1212,941.1511914543961,409.03423719528894,,,44.47
64.8727,1213,949.348436671966,408.10916799152096,,,40.92
64.9289,1214,962.0477352861406,406.4258204502305,,,41.68
64.9688,1215,962.0477352861406,406.4258204502305,402.0498343571659,0.3672223153003881,41.27
65.0317,1216,961.7430332261522,406.08118971061094,,,37.94
65.1066,1217,948.2288557213931,406.4864566058596,,,39.75
65.1403,1218,929.9909188034188,407.360844017094,,,40.80
65.1842,1219,929.9909188034188,407.360844017094,,,37.56
65.2674,1220,889.9047991653625,409.5482524778299,399.1918776432734,0.3668579980223991,45.32
65.2984,1221,873.9464954521134,410.7003745318352,,,43.21
65.3313,1222,855.314262691378,411.4802578565673,,,43.13
65.3757,1223,855.314262691378,411.4802578565673,,,39.80
65.4334,1224,792.5955701394586,414.70713699753895,,,38.82
65.4712,1225,792.5955701394586,414.70713699753895,399.1918776432734,0.367234848295808,37.15
65.5044,1226,745.2427593470247,416.1977356503423,,,34.31
65.5931,1227,666.4992025518342,417.46278575225944,,,37.02
65.6273,1228,638.1524649036892,417.5586026771139,,,37.97
65.6608,1229,612.5340005132152,417.5383628432127,,,35.00
65.7578,1230,559.5629577132057,417.2858492794708,399.1918776432734,0.367234848295808,36.78
65.7892,1231,507.47795938583454,416.340019811788,,,36.35
65.8439,1232,482.38492975734357,415.0873563218391,,,33.58
65.9214,1233,436.32416787264833,413.9428364688857,,,41.85
65.9546,1234,394.21842355175687,412.056742640076,,,40.22
66.0023,1235,375.7708638360176,410.99292337725717,399.1918776432734,0.367234848295808,37.09
66.0847,1236,358.1993576508373,410.33425097499423,,,38.62
66.1176,1237,316.1862329090052,408.4245638849599,,,37.83
66.1925,1238,316.1862329090052,408.4245638849599,,,34.89
66.2522,1239,290.96485102420854,407.9196927374302,,,38.04
66.2874,1240,283.4749179559306,407.27754336615095,399.1918776432734,0.367234848295808,37.26
66.3583,1241,282.59868121873575,407.44724874943154,,,34.38
66.4144,1242,290.68283499446284,408.968992248062,,,37.27
66.4528,1243,297.25992779783394,409.420697954272,,,36.44
66.4954,1244,297.25992779783394,409.420697954272,,,33.68
66.5779,1245,340.54508097655304,413.12472806381436,399.1918776432734,0.367234848295808,34.26
66.6149,1246,340.54508097655304,413.12472806381436,,,35.35
66.6466,1247,355.69567430025444,414.13104325699743,,,36.51
66.6891,1248,355.69567430025444,414.13104325699743,,,33.75
66.7645,1249,433.0404371584699,418.8251366120219,,,39.44
66.8023,1250,481.77112268518516,420.685474537037,399.1918776432734,0.367234848295808,38.59
66.8913,1251,481.77112268518516,420.685474537037,,,35.50
66.9376,1252,533.1636038795303,422.84022460438996,,,36.86
66.9749,1253,559.1053067993366,423.17910447761193,,,37.28
67.0095,1254,612.7130883301096,423.47001934235976,,,34.37
67.1025,1255,694.7225025227043,422.94180961991253,399.1918776432734,0.367234848295808,35.80
67.1374,1256,720.9842896174863,422.30737704918033,,,36.42
67.2312,1257,772.3603368176539,420.541231126597,,,33.64
67.2673,1258,816.9555555555555,418.4374603174603,,,36.31
67.3005,1259,837.922910884983,416.97533148319457,,,36.76
67.3525,1260,858.3199442119944,416.01115760111577,399.1918776432734,0.367234848295808,33.87
67.4401,1261,907.0105204872647,412.05703211517164,,,36.52
67.4825,1262,931.0197368421052,409.7598684210526,,,35.34
67.5231,1263,931.0197368421052,409.7598684210526,,,32.80
67.5954,1264,953.8350027824151,407.4218141346689,,,36.10
67.6368,1265,958.4356217259443,406.5108905431486,399.1918776432734,0.3665808671198501,35.24
67.7057,1266,960.4358761746821,406.6288004422333,,,32.72
67.7367,1267,960.2290831328521,405.96658647420475,,,35.31
67.7780,1268,960.2290831328521,405.96658647420475,,,35.92
67.8254,1269,946.7542735042734,406.48824786324786,,,33.09
67.9103,1270,927.6793914246197,407.7668049792531,395.29560648577956,0.3665808671198501,36.51
67.9490,1271,903.0479302832243,408.96296296296293,,,36.72
68.0166,1272,887.2266666666667,409.7697222222222,,,33.81
68.0803,1273,833.6433492315846,412.6550079491256,,,39.72
68.1155,1274,833.6433492315846,412.6550079491256,,,38.42
68.1839,1275,812.6226906062972,413.75019516003124,395.29560648577956,0.3665808671198501,35.40
68.2510,1276,742.9293807641634,415.80026350461134,,,131.70
68.2846,1277,691.1336703173266,416.79163156416735,,,120.68
68.3367,1278,665.0755986010223,417.0010761366693,,,109.49
68.4119,1279,583.7401173170109,416.98622800306043,,,101.54
68.4515,1280,558.0512254901961,417.18186274509804,395.29560648577956,0.36626023982945277,93.27
68.5017,1281,558.0512254901961,417.18186274509804,,,84.87
68.5768,1282,506.67810218978104,415.5046228710462,,,84.18
68.6110,1283,435.38216560509557,413.65062514744045,,,79.81
68.6829,1284,435.38216560509557,413.65062514744045,,,72.61
68.7412,1285,393.7388654477262,412.05368026254104,395.29560648577956,0.36626023982945277,72.36
68.7739,1286,358.2671809256662,409.7393641888733,,,68.10
68.8249,1287,342.37780803267526,409.46834581347855,,,62.18
68.9049,1288,306.5374379792512,407.9291835814163,,,61.84
68.9382,1289,298.06934812760056,407.7283865002312,,,58.64
68.9955,1290,298.06934812760056,407.7283865002312,395.29560648577956,0.36626023982945277,53.69
69.0727,1291,283.57788161993767,407.650867823765,,,51.74
69.1065,1292,284.6314166115884,407.48887420136595,,,51.92
69.1666,1293,291.58427464008855,408.9479512735327,,,47.50
69.2418,1294,317.0167624521073,410.78232758620686,,,49.81
69.2743,1295,317.0167624521073,410.78232758620686,395.29560648577956,0.36626023982945277,47.93
69.3845,1296,328.8532041728763,412.08246398410336,,,44.04
69.4009,1297,373.9017165005537,415.22591362126246,,,46.71
69.4445,1298,412.8389579632919,418.2226169330965,,,44.70
69.5257,1299,436.73648648648646,419.3708708708709,,,41.18
69.5520,1300,459.52250885179564,420.66590794132526,395.29560648577956,0.36626023982945277,41.87
69.5864,1301,508.8379781420765,422.18415300546445,,,41.54
69.6889,1302,535.2169437846397,423.27817366059645,,,38.21
69.7221,1303,588.0484460694698,423.5466179159049,,,39.47
69.7547,1304,615.1411992263056,423.75950999355257,,,39.52
69.8098,1305,668.9333333333334,423.2649029982363,395.29560648577956,0.36626023982945277,36.43
69.8851,1306,748.0929292929293,421.8909090909091,,,37.51
69.9175,1307,772.7317372621239,420.66697360343767,,,37.50
69.9516,1308,796.0549898167006,420.07331975560083,,,34.58
70.0485,1309,858.4756820877817,415.5996441281139,,,34.12
70.0844,1310,876.6594827586207,415.09597701149426,395.29560648577956,0.36626023982945277,32.83
70.1179,1311,892.8010573177518,413.15831942125766,,,33.83
70.2220,1312,892.8010573177518,413.15831942125766,,,31.33
70.2428,1313,930.7819775403999,410.1684470008217,,,33.35
70.2709,1314,939.1079136690647,409.20353717026376,,,33.60
70.3259,1315,947.7645903479237,407.4868125701459,395.29560648577956,0.36626023982945277,31.12
70.3986,1316,959.9722453510963,406.61643075215096,,,43.98
70.4434,1317,960.5855263157895,406.4111842105263,,,41.77
70.5047,1318,960.5855263157895,406.4111842105263,,,38.54
70.5582,1319,951.4019062748213,406.0595710881652,,,39.96
70.5900,1320,937.0345985024528,407.009811515621,395.29560648577956,0.3657162787098406,40.16
70.6301,1321,926.9532117367169,407.34364261168383,,,36.94
70.7234,1322,901.1608542849418,409.2738577994052,,,39.09
70.7641,1323,869.6519104084322,410.76100131752304,,,38.74
70.8207,1324,851.8196328810855,411.8571428571429,,,35.70
70.8887,1325,789.0230439442657,414.451768488746,396.3165486405286,0.3657162787098406,39.54
70.9223,1326,765.1668049792531,415.4387275242047,,,39.65
70.9733,1327,765.1668049792531,415.4387275242047,,,36.53
71.0593,1328,663.3643018018017,417.6188063063063,,,36.46
71.0933,1329,635.5716454159077,417.3767455980571,,,36.17
71.1530,1330,609.6145313366611,417.4473100388242,396.3165486405286,0.3664985212236109,33.44
71.2217,1331,531.025441696113,416.7104829210836,,,34.19
71.2575,1332,506.1643296432964,415.70651906519066,,,35.16
71.3119,1333,480.26292194092827,415.2560654008439,,,32.48
71.3778,1334,413.815404040404,412.875505050505,,,32.95
71.4234,1335,393.4403202328966,412.08806404657935,396.3165486405286,0.3664985212236109,32.76
71.4497,1336,374.9863047199804,411.29273661041816,,,36.53
71.4832,1337,374.9863047199804,411.29273661041816,,,33.77
71.5681,1338,329.46597222222226,409.03449074074075,,,35.02
71.6009,1339,317.850278551532,408.1636490250696,,,35.80
71.6896,1340,307.06490066225166,408.164238410596,396.3165486405286,0.3664985212236109,33.06
71.7368,1341,288.4622467771639,407.89088397790056,,,33.01
71.7709,1342,288.4622467771639,407.89088397790056,,,35.01
71.8396,1343,285.9561226774121,408.6771882695321,,,32.32
71.9050,1344,293.14373297002726,409.17552225249773,,,48.37
71.9450,1345,308.9197063546685,410.37302133516863,396.3165486405286,0.3664985212236109,46.03
72.0167,1346,318.9329959026271,411.02747650036156,,,42.32
72.0669,1347,344.48127074442857,413.2254623044097,,,43.03
72.0940,1348,360.43473110637285,414.3288320303246,,,41.93
72.1280,1349,377.5946212681964,415.2963237108315,,,42.61
72.1782,1350,377.5946212681964,415.2963237108315,396.3165486405286,0.3664985212236109,39.39
72.2411,1351,439.2052297939778,419.7960908610671,,,41.84
72.2967,1352,485.4826388888889,421.66059027777777,,,38.39
72.3768,1353,563.0313366611203,423.71020521353296,,,40.06
72.4191,1354,590.421888053467,423.9003063213589,,,39.16
72.5020,1355,616.7886424731182,423.5766129032258,396.3165486405286,0.3664985212236109,36.13
72.5530,1356,671.8008745375042,423.57753111335353,,,37.07
72.5755,1357,671.8008745375042,423.57753111335353,,,39.67
72.6237,1358,724.6459528362013,422.65137029955383,,,36.49
72.7095,1359,798.6744521337947,419.71424452133795,,,40.10
72.7443,1360,840.8745062291097,417.06806441811,396.3165486405286,0.3664985212236109,39.45
72.7784,1361,840.8745062291097,417.06806441811,,,36.43
72.8638,1362,893.1708825182686,413.5564924114671,,,38.88
72.8917,1363,906.6095152603232,412.16965888689407,,,38.46
72.9260,1364,920.1952380952381,410.86638655462184,,,38.64
73.0008,1365,920.1952380952381,410.86638655462184,396.3165486405286,0.3664985212236109,35.83
73.0219,1366,947.5904360056259,407.8070323488045,,,37.59
73.0645,1367,953.2277070063694,407.4047239915074,,,37.77
73.1605,1368,957.4436564223798,406.8481744155503,,,34.86
73.1879,1369,960.1152698671006,406.33496067263354,,,38.85
73.2173,1370,955.491646778043,406.12569610182976,396.3165486405286,0.366983695782942,38.07
73.2644,1371,955.491646778043,406.12569610182976,,,35.20
73.3376,1372,943.7716970702045,406.82946379215036,,,36.58
73.3751,1373,935.5293644408689,407.0362027353178,,,37.12
73.4272,1374,913.6250675310642,408.58211777417614,,,34.29
73.5007,1375,868.3918595371109,410.81537642990156,399.6067266678989,0.366983695782942,37.51
73.5278,1376,849.9333864118896,412.0329087048832,,,37.18
73.6086,1377,830.5579880114673,413.01016419077405,,,34.35
73.6489,1378,786.7709660297239,414.5798832271762,,,111.30
73.6830,1379,739.0309580998132,415.7165732586069,,,103.10
73.7757,1380,712.8175406317081,416.8583256669733,402.19898408482493,0.3652943221003281,93.53
73.8336,1381,635.6497085320615,417.36565977742447,,,88.92
73.9451,1382,607.5282685512368,417.1837455830389,,,80.80
73.9781,1383,555.294930875576,416.952636968766,,,78.32
74.0090,1384,480.74481427882296,415.34298118668596,,,74.95
74.0481,1385,480.74481427882296,415.34298118668596,402.19898408482493,0.3652943221003281,68.40
74.1198,1386,434.96029962546817,414.17328339575533,,,91.23
74.1533,1387,413.4191956575376,412.9479397976807,,,85.09
74.2103,1388,375.23764072442486,411.08394517865884,,,77.43
74.2733,1389,343.0109649122807,409.7100389863548,,,81.99
74.3085,1390,317.940368040997,408.6785464709993,402.19898408482493,0.3652943221003281,77.22
74.3836,1391,308.09969718145817,408.0377358490566,,,70.43
74.4323,1392,292.995373430271,407.8149372108394,,,69.71
74.4684,1393,289.3319492502883,407.9822376009227,,,65.05
74.5257,1394,286.8077445652174,407.9402173913044,,,59.52
74.5787,1395,289.97839297771776,409.23430114787305,402.19898408482493,0.3652943221003281,59.91
74.6125,1396,294.40537563339944,409.4258647279136,,,57.36
74.6463,1397,301.29387474191327,409.8456067905483,,,56.02
74.6983,1398,310.3668341708543,410.5151950227327,,,51.37
74.7536,1399,320.5466284074605,411.1915351506456,,,59.05
74.7889,1400,346.1797268152408,413.5497244188833,402.02643901942105,0.3652943221003281,55.86
74.8213,1401,362.3495994173343,414.5977178926924,,,54.10
74.8647,1402,362.3495994173343,414.5977178926924,,,49.79
74.9286,1403,418.05308030803076,418.91886688668865,,,48.98
74.9548,1404,418.05308030803076,418.91886688668865,,,49.65
75.0260,1405,463.40474243663124,420.63614063777595,403.0766310543672,0.3652943221003281,45.51
75.0824,1406,512.6317737245572,422.36611155167856,,,47.43
75.1196,1407,565.1918465227818,423.900346389555,,,46.14
75.1918,1408,565.1918465227818,423.900346389555,,,42.40
75.2434,1409,645.879746835443,423.82665260196904,,,45.44
75.2795,1410,672.3339907955292,423.70118343195264,403.0766310543672,0.3652943221003281,43.95
75.3237,1411,699.3645833333333,423.2536962365591,,,40.60
75.3766,1412,775.6074738415546,421.27234678624814,,,40.85
75.4107,1413,775.6074738415546,421.27234678624814,,,40.07
75.4450,1414,820.1234567901234,418.43631436314365,,,42.37
75.5209,1415,841.2587601078167,417.5522611560347,403.0766310543672,0.3652943221003281,38.99
75.5708,1416,876.6463519313305,415.05608011444923,,,42.20
75.6132,1417,906.6791443850268,411.8746286393345,,,40.73
75.6647,1418,906.6791443850268,411.8746286393345,,,37.66
75.7133,1419,939.1359838663209,408.6629213483146,,,38.35
75.7480,1420,939.1359838663209,408.6629213483146,403.0766310543672,0.36546965513610263,39.04
75.7932,1421,939.1359838663209,408.6629213483146,,,36.05
75.8730,1422,958.3307291666666,406.2677083333333,,,37.38
75.9111,1423,957.5156209656597,405.9158275238833,,,37.47
75.9516,1424,954.1525515743756,406.4044516829533,,,34.63
76.0434,1425,942.5386473429952,406.44015029522274,403.0766310543672,0.36546965513610263,33.65
76.0785,1426,933.6378701439826,407.2078239608802,,,36.62
76.1300,1427,923.3574363188168,407.780334155026,,,33.84
76.2037,1428,882.994138022915,409.9749533706368,,,35.63
76.2374,1429,866.217788210746,410.744653103808,,,35.96
76.2893,1430,848.1756793112725,411.59133709981165,403.0766310543672,0.36546965513610263,33.25
76.3620,1431,807.0728997289973,413.520325203252,,,34.27
76.4057,1432,736.0553571428571,415.9672619047619,,,33.95
76.4823,1433,712.2955380577428,416.23622047244095,,,31.49
76.5123,1434,659.1639541892706,417.0819770946353,,,32.40
76.5552,1435,659.1639541892706,417.0819770946353,403.0766310543672,0.36695824113162345,34.63
76.5997,1436,659.1639541892706,417.0819770946353,,,32.07
76.6752,1437,528.7008928571429,416.2832341269841,,,34.40
76.7136,1438,503.2041158171811,416.09763101220386,,,34.27
76.7513,1439,503.2041158171811,416.09763101220386,,,31.85
76.8160,1440,456.39233038348084,414.7313176007866,403.0766310543672,0.36695824113162345,77.36
76.8519,1441,433.398672792241,413.9951505870342,,,71.93
76.9048,1442,413.24447681476084,413.1818402524884,,,65.60
76.9763,1443,343.0589651022864,409.2361010830325,,,64.89
77.0104,1444,343.0589651022864,409.2361010830325,,,63.95
77.0939,1445,318.2559785261103,408.2911176183504,403.0766310543672,0.36695824113162345,58.30
77.1506,1446,293.78978568171453,407.9270405836753,,,58.92
77.1846,1447,289.60197974217306,407.9014732965009,,,56.85
77.2319,1448,288.21653636579003,407.59748874674244,,,52.05
77.3042,1449,288.18727598566306,408.3714157706093,,,51.06
77.3354,1450,291.51771609117577,408.98916723087336,403.0766310543672,0.36695824113162345,50.98
77.3927,1451,291.51771609117577,408.98916723087336,,,46.76
77.4654,1452,321.6288314176245,411.305316091954,,,46.46
77.5002,1453,333.1778606965174,412.46492537313435,,,45.93
77.5521,1454,362.8738201689021,415.03874813710877,,,42.19
77.6256,1455,399.7069281045751,417.5022222222222,403.0766310543672,0.36695824113162345,57.42
77.6569,1456,420.7000505816894,418.9633282751644,,,54.50
77.7074,1457,440.62770943175155,419.8122437024019,,,49.94
77.7772,1458,464.6220600162206,420.61827520951607,,,72.75
77.8115,1459,540.6602907421576,423.6806937005866,,,68.39
77.8747,1460,566.8604651162791,424.1104651162791,403.0766310543672,0.36695824113162345,62.35
77.9463,1461,592.7929339477727,424.3127496159754,,,60.70
77.9785,1462,673.5552094150225,423.54136379370027,,,58.57
78.0325,1463,700.6724021592443,423.08906882591094,,,53.60
78.1065,1464,750.8211629479378,422.21974306964165,,,54.11
78.1435,1465,776.449074074074,420.6820023148148,403.0766310543672,0.36695824113162345,51.99
78.2099,1466,776.449074074074,420.6820023148148,,,47.78
78.2500,1467,841.574358974359,417.2031339031339,,,52.63
78.2837,1468,876.6500715307582,415.1115879828326,,,50.89
78.3195,1469,892.5995004163198,413.5736885928393,,,46.67
78.4145,1470,929.5751096491229,410.26425438596493,403.0766310543672,0.36651301295596006,48.36
78.4542,1471,938.260606060606,408.8490358126722,,,45.60
78.4882,1472,945.8759183673469,408.363537414966,,,44.96
78.5367,1473,950.7518488085457,407.5872363735963,,,41.42
78.6067,1474,956.7958506224066,406.5883817427386,,,43.83
78.6489,1475,955.9824980111376,406.4044020153805,403.0766310543672,0.36651301295596006,41.80
78.7022,1476,952.3102336825141,406.31050228310505,,,38.58
78.7613,1477,947.0484800838574,406.27777777777777,,,40.06
78.7931,1478,931.5805846071332,407.20085813891126,,,39.79
78.8718,1479,921.1944,407.7384,,,36.68
78.9152,1480,880.8484609313339,409.7032359905288,403.0766310543672,0.36651301295596006,36.75
78.9595,1481,880.8484609313339,409.7032359905288,,,38.46
79.0269,1482,845.8207650273224,411.41256830601094,,,35.41
79.0858,1483,782.1931881630373,414.4441652707984,,,37.04
79.1235,1484,758.836867862969,415.00570962479605,,,37.18
79.1850,1485,735.4550561797753,415.6725521669342,403.0766310543672,0.3662686835448229,34.30
79.2503,1486,658.0616457461646,416.3810320781032,,,37.10
79.2886,1487,631.4801687763713,416.9361462728551,,,36.57
79.3242,1488,604.6362401521326,416.4555827220864,,,36.69
79.3929,1489,604.6362401521326,416.4555827220864,,,34.02
79.4387,1490,527.9316425120772,415.7804347826087,403.0766310543672,0.3662686835448229,37.86
79.4679,1491,501.6885456885457,415.7194337194337,,,37.05
79.5267,1492,478.4827338129496,414.978896882494,,,34.21
79.5935,1493,433.5579053373615,413.7092145015106,,,38.43
79.6277,1494,393.44129750665695,411.42943597191964,,,37.09
79.6876,1495,374.6727096930142,410.70026589315927,403.0766310543672,0.3662686835448229,34.22
79.7669,1496,343.0341117216117,409.0913461538462,,,36.73
79.7998,1497,318.4980419258235,408.5459571527298,,,36.46
79.8435,1498,309.11339734796525,408.0317786922725,,,33.64
79.9315,1499,290.55008865248226,407.9550088652482,,,41.02
79.9719,1500,288.59185036740143,407.60320641282567,403.0766310543672,0.3662686835448229,39.80
80.0271,1501,288.2235423542354,408.44334433443345,,,36.68
80.0876,1502,297.66011695906434,409.48,,,39.35
80.1225,1503,304.28818244644094,409.93457728633956,,,38.85
80.1557,1504,304.28818244644094,409.93457728633956,,,35.79
80.2555,1505,349.7374589779653,413.83098921706517,403.0766310543672,0.3662686835448229,38.76
80.2896,1506,365.37338217338214,415.4840048840049,,,37.77
80.3744,1507,402.12530592266273,417.1299559471366,,,34.87
80.4164,1508,444.6927710843373,420.1774598393574,,,35.68
80.4509,1509,444.6927710843373,420.1774598393574,,,35.87
80.4880,1510,490.9758901037286,422.01289599102887,403.0766310543672,0.3662686835448229,36.90
80.5594,1511,516.0038095238095,422.67401360544216,,,34.15
80.6067,1512,567.4038572251008,424.167530224525,,,35.56
80.6412,1513,594.6882688268827,424.76687668766874,,,35.75
80.7125,1514,620.8830468486686,424.27637344118637,,,33.02
80.7647,1515,702.026369168357,423.5628803245436,403.0766310543672,0.3662686835448229,34.10
80.7979,1516,727.1085581085581,422.72161172161174,,,34.59
80.8487,1517,753.1003003003003,421.7402402402402,,,31.95
80.9378,1518,798.6043705153294,419.617742987606,,,42.19
80.9742,1519,821.176996091569,418.65159128978223,,,40.64
81.0323,1520,860.1238257899231,415.72331340734416,403.0766310543672,0.3662686835448229,37.39
81.1128,1521,906.3229076165653,412.1717347234289,,,39.66
81.1464,1522,929.6392124237382,410.0684969495286,,,38.80
81.1868,1523,929.6392124237382,410.0684969495286,,,35.77
81.2634,1524,950.1987285793256,407.60364842454396,,,40.49
81.3006,1525,953.8348422496571,406.96460905349795,403.0766310543672,0.3665914403126045,39.27
81.3998,1526,955.7249662618084,406.48259109311743,,,36.16
81.4405,1527,951.578947368421,406.1292847503374,,,37.91
81.4724,1528,946.2766776677668,406.2145214521452,,,37.23
81.5075,1529,930.4644897959183,406.98585034013604,,,34.32
81.6107,1530,907.7277822257806,408.3973845743261,403.0766310543672,0.3665914403126045,70.89
81.6476,1531,894.0108036890646,409.25032938076413,,,66.02
81.6949,1532,862.4689132706374,410.92528735632186,,,60.23
81.7780,1533,803.0890522875817,413.62799564270153,,,60.73
81.8129,1534,780.8793969849246,414.63400335008373,,,57.61
81.8470,1535,757.4087791495199,415.00521262002746,403.0766310543672,0.3682062336396469,56.44
81.9126,1536,757.4087791495199,415.00521262002746,,,51.68
81.9740,1537,681.816091954023,416.65546713822573,,,51.27
82.0040,1538,628.1478743068392,416.6629698089957,,,50.94
82.0649,1539,628.1478743068392,416.6629698089957,,,46.61
82.1368,1540,552.008547008547,416.3659188034188,403.0766310543672,0.3682062336396469,47.87
82.1747,1541,552.008547008547,416.3659188034188,,,46.93
82.2249,1542,477.5089752329016,414.81754146784823,,,43.05
82.3065,1543,433.14107100731303,413.3654163717858,,,46.14
82.3428,1544,393.4802342606149,411.58199121522694,,,44.18
82.3918,1545,375.0895238095238,410.65285714285716,403.0766310543672,0.3682062336396469,40.57
82.4818,1546,343.56299395629935,408.95699674569966,,,50.71
82.5230,1547,319.06511518570755,408.5300893276916,,,48.06
82.5791,1548,319.06511518570755,408.5300893276916,,,44.16
82.6414,1549,295.73606210303456,407.69442484121384,,,43.89
82.6732,1550,291.57573711456223,408.09835696601397,403.0766310543672,0.3682062336396469,44.32
82.7507,1551,289.0236326806212,408.35449020931804,,,40.69
82.8047,1552,298.6889352818372,409.88842495940617,,,42.93
82.8452,1553,298.6889352818372,409.88842495940617,,,41.24
82.8796,1554,305.9407142857143,410.61595238095236,,,41.73
82.9421,1555,314.6685851318945,410.90887290167865,403.0766310543672,0.3682062336396469,38.58
82.9893,1556,350.7366255144033,414.10236625514403,,,41.06
83.0129,1557,366.7512664640324,415.6983282674772,,,40.28
83.0890,1558,385.41991660534705,416.59651704684813,,,37.10
83.1451,1559,424.5043059777102,419.1722391084093,,,43.34
83.1829,1560,468.07756632064593,421.01268742791234,403.0766310543672,0.3682062336396469,41.59
83.2728,1561,493.1253561253561,422.52266252266253,,,38.27
83.3119,1562,544.8443208895949,423.6928779454594,,,44.22
83.3458,1563,570.6573281452659,424.3865110246433,,,42.96
83.4317,1564,570.6573281452659,424.3865110246433,,,39.45
83.4828,1565,651.3958908310334,424.5277522232444,403.0766310543672,0.3682062336396469,40.90
83.5208,1566,704.3704390847248,423.57544836116267,,,39.69
83.5938,1567,752.6595528455284,422.5233739837398,,,36.58
83.6553,1568,821.4285250162443,418.2670565302144,,,39.73
83.6860,1569,842.4099853157122,417.84052863436125,,,39.23
83.7367,1570,861.2185602775369,415.95576756287943,403.0766310543672,0.3682062336396469,36.19
83.8169,1571,906.8227185001379,412.5169561621175,,,36.47
83.8499,1572,919.1101951085463,411.315746084089,,,36.87
83.9045,1573,929.5955979846194,410.49588968443385,,,34.04
83.9766,1574,945.1411856474259,408.357514300572,,,44.90
84.0110,1575,953.7474585339753,407.15623327982877,403.0766310543672,0.3678442691468951,42.76
84.0449,1576,953.7474585339753,407.15623327982877,,,42.80
84.0890,1577,955.367268746579,406.61767925561026,,,39.49
84.1597,1578,954.2800713557594,406.5033129459735,,,40.40
84.1883,1579,945.1880758807588,406.3712737127371,,,40.90
84.2406,1580,938.1435147576497,406.90658001624695,403.0766310543672,0.3678442691468951,37.58
84.3373,1581,906.4708951125755,408.219659527732,,,36.88
84.3735,1582,877.7633892885692,409.73114841460165,,,37.63
84.4105,1583,877.7633892885692,409.73114841460165,,,34.75
84.4906,1584,842.5088274044796,411.95573122529646,,,38.31
84.5246,1585,801.622421281216,413.3213897937025,403.0766310543672,0.3678442691468951,38.57
84.5783,1586,801.622421281216,413.3213897937025,,,35.54
84.6540,1587,732.1252587991719,415.47230848861284,,,37.43
84.6880,1588,679.8354978354978,416.25293753865185,,,36.79
84.7517,1589,655.6192,416.78613333333334,,,33.99
84.8134,1590,575.271152754117,416.8784781374219,403.0766310543672,0.36576787775022424,36.79
84.8489,1591,575.271152754117,416.8784781374219,,,35.93
84.8845,1592,525.8168914123492,416.0804352969009,,,33.19
84.9823,1593,453.8850923816755,414.0015186028853,,,36.40
85.0170,1594,432.37062232300326,413.5978835978836,,,37.92
85.1153,1595,392.9769193391642,411.8712342079689,403.0766310543672,0.36576787775022424,34.87
85.1678,1596,358.8322471638909,410.2283369538981,,,34.15
85.2031,1597,343.8400397416791,409.4292101341282,,,36.95
85.2631,1598,330.731475029036,409.14448315911727,,,34.10
85.3280,1599,310.0494608532583,408.0119549929676,,,39.36
85.3656,1600,302.6255426090929,407.88119716700936,403.0766310543672,0.36576787775022424,37.92
85.4116,1601,292.4499769479022,408.2501152604887,,,34.97
85.5038,1602,291.7782231128924,409.00467601870406,,,41.03
85.5435,1603,300.65700141442716,409.9181989627534,,,39.39
85.5825,1604,300.65700141442716,409.9181989627534,,,36.34
85.6567,1605,326.69268174082174,412.1893994651106,403.0766310543672,0.36576787775022424,35.71
85.6915,1606,338.17688172043006,413.1586021505376,,,34.14
85.7313,1607,353.2351648351648,414.50231990231987,,,31.59
85.8366,1608,406.50122910521134,418.0233529990167,,,34.11
85.8713,1609,425.0166379804934,418.9621342512909,,,33.72
85.9265,1610,448.5734441924918,420.5880574452003,403.0766310543672,0.36576787775022424,31.18
86.0016,1611,519.4604966139955,423.7526962628543,,,32.96
86.0408,1612,546.6455592105264,423.6685855263158,,,33.26
86.0885,1613,571.7516611295681,424.29125138427463,,,30.84
86.1527,1614,625.0930609597924,424.15077821011675,,,32.06
86.1930,1615,678.5324027916251,423.78896643403124,403.0766310543672,0.36576787775022424,32.12
86.2228,1616,704.4438021836866,423.5,,,34.38
86.2970,1617,730.436974789916,423.43572984749454,,,31.82
