Time_s,FrameCount,X_px,Y_px,Amp_X,Freq_Hz,FPS
140.7602,2597,925.0594744121715,406.1549100968188,,,40.61
140.7974,2598,912.0713294476825,405.5090202608937,,,42.70
140.8282,2599,892.5551948051948,406.2919372294372,,,41.58
140.8625,2600,880.7802469135802,407.1045267489712,369.65466243169834,0.3675725964606569,42.11
140.9671,2601,867.7441604836494,407.0156636438582,,,38.78
141.0072,2602,819.2571582928147,408.9597514856834,,,37.08
141.0375,2603,800.5943238731219,409.1841958820256,,,39.42
141.1116,2604,760.1203938115331,411.0427566807314,,,36.27
141.1647,2605,715.132705479452,412.0881849315068,369.65466243169834,0.36730076187929117,38.29
141.2051,2606,692.8856152512999,412.01213171577126,,,37.33
141.2395,2607,669.2524216524216,412.55555555555554,,,37.91
141.2755,2608,669.2524216524216,412.55555555555554,,,34.96
141.3605,2609,620.4101644245142,412.86397608370703,,,128.98
141.3945,2610,549.6186305732484,412.81263269639066,369.65466243169834,0.36730076187929117,119.03
141.4284,2611,526.1692923230808,413.22380595148786,,,110.08
141.5112,2612,526.1692923230808,413.22380595148786,,,99.91
141.5497,2613,460.6698063840921,412.2985347985348,,,100.59
141.5854,2614,441.41484375,411.3716145833333,,,94.06
141.6201,2615,404.6968810916179,410.24512670565304,369.65466243169834,0.36730076187929117,87.54
141.7205,2616,388.5886524822695,410.16514690982774,,,79.60
141.7461,2617,374.2705882352941,410.04915032679736,,,78.01
141.7802,2618,348.5961212121212,409.68703030303027,,,73.16
141.8199,2619,338.4491525423729,409.8446327683616,,,69.25
141.8960,2620,329.551887971993,409.85321330332584,369.65466243169834,0.36730076187929117,63.22
141.9337,2621,313.9176778491553,410.4539614561028,,,62.84
141.9695,2622,312.53838748495787,410.7347773766546,,,59.39
142.0038,2623,312.9441561650605,411.60909315542375,,,54.26
142.1118,2624,323.02071150097464,414.13474658869393,,,57.04
142.1567,2625,323.02071150097464,414.13474658869393,369.65466243169834,0.36730076187929117,53.79
142.2190,2626,338.5725075528701,415.6835347432024,,,49.18
142.2948,2627,375.2983508245877,419.13318340829585,,,73.09
142.3293,2628,407.30189659651853,421.0070148090413,,,67.73
142.3642,2629,426.4576065891473,423.2255329457364,,,61.82
142.4621,2630,487.58790904048806,426.46339434276206,369.65466243169834,0.36730076187929117,61.85
142.4962,2631,487.58790904048806,426.46339434276206,,,58.78
142.5308,2632,511.6410871302958,426.52917665867307,,,57.26
142.6003,2633,511.6410871302958,426.52917665867307,,,52.49
142.6475,2634,609.3363228699552,428.1796711509716,,,52.78
142.6830,2635,633.4564777327935,427.7726045883941,369.65466243169834,0.36730076187929117,50.81
142.7169,2636,658.307363927428,427.4870152970473,,,46.48
142.8211,2637,683.3690349946978,427.5899611170025,,,48.50
142.8588,2638,753.1802618328298,424.4917757636791,,,46.56
142.8911,2639,775.0718336483932,423.3935097668557,,,46.14
142.9361,2640,794.7330081300813,422.46991869918696,369.65466243169834,0.36730076187929117,42.53
142.9916,2641,850.4772978959026,418.08997785160574,,,42.30
143.0263,2642,866.2153804050356,416.7605363984674,,,42.33
143.0604,2643,879.8827059465357,415.54991816693945,,,42.65
143.1124,2644,879.8827059465357,415.54991816693945,,,39.34
143.1673,2645,911.274574409665,411.37946183415704,369.65466243169834,0.36730076187929117,41.64
143.2061,2646,918.4561403508771,410.38680033416875,,,40.59
143.2457,2647,924.159109645507,409.4734817257488,,,37.75
143.3461,2648,930.2134408602151,407.85645161290324,,,35.70
143.3839,2649,930.4112174375332,406.6887293992557,,,34.34
143.4148,2650,928.4984227129337,406.33096740273396,369.65466243169834,0.36779173272616145,31.76
143.5278,2651,910.6302126484396,406.02513117923223,,,32.88
143.5675,2652,901.4300643086817,406.15514469453376,,,32.38
143.6004,2653,878.9994815966822,406.2781233799896,,,33.32
143.6472,2654,878.9994815966822,406.2781233799896,,,30.89
143.7178,2655,850.699779249448,408.0629139072848,369.65466243169834,0.36779173272616145,33.07
143.7505,2656,834.7058980517747,408.4729116626635,,,32.98
143.7839,2657,798.6553905390539,409.38641364136413,,,33.96
143.8421,2658,778.9533333333334,409.90166666666664,,,31.40
143.9071,2659,714.1810269799826,411.51668117203366,,,41.15
143.9440,2660,691.2880402605092,412.06483126110123,369.65466243169834,0.3671356751950636,39.42
143.9901,2661,667.4994152046784,412.7026315789474,,,36.27
144.0881,2662,595.7848268569918,412.7034099920698,,,39.08
144.1262,2663,572.1005249343832,412.98661417322836,,,37.39
144.2087,2664,572.1005249343832,412.98661417322836,,,34.45
144.2684,2665,480.9511949685534,412.3559748427673,369.65466243169834,0.3671356751950636,36.73
144.3061,2666,440.6947259028319,411.354117952715,,,35.98
144.3393,2667,421.7425196850394,410.56272965879265,,,36.86
144.3950,2668,421.7425196850394,410.56272965879265,,,34.06
144.4551,2669,388.53766691861927,410.1715797430083,,,35.74
144.4917,2670,360.8227416605795,409.74847820793764,369.65466243169834,0.3671356751950636,35.55
144.5259,2671,348.8636584182435,409.7040271712761,,,36.20
144.6325,2672,330.1943024105186,409.7389822254687,,,33.47
144.6388,2673,318.4774381368268,410.24866569626397,,,34.87
144.6799,2674,315.0194805194805,410.474987974988,,,34.73
144.7074,2675,313.6961878196188,410.86703858670387,369.65466243169834,0.3671356751950636,36.34
144.8056,2676,313.79787234042556,411.54562647754136,,,33.53
144.8460,2677,318.76555142503094,412.9380421313507,,,33.76
144.8768,2678,331.7558617355571,414.2956248489243,,,34.50
144.9346,2679,340.70758122743683,416.3689530685921,,,31.88
145.0058,2680,377.58785714285716,419.3773809523809,363.612908107854,0.3671356751950636,39.69
145.0427,2681,392.7459055876686,420.90510597302506,,,38.25
145.0765,2682,409.59416058394163,421.8839416058394,,,35.24
145.1786,2683,468.7087555209145,425.677578591842,,,42.94
145.2230,2684,513.5699263932702,427.1135646687697,,,40.66
145.2804,2685,513.5699263932702,427.1135646687697,364.93603030011093,0.3671356751950636,37.44
145.3574,2686,560.2194543297746,428.16310794780543,,,38.34
145.3944,2687,609.5292397660819,428.2865497076023,,,37.52
145.5009,2688,660.0627601665066,428.1316042267051,,,34.59
145.5306,2689,709.0622304374615,426.4038817005545,,,41.28
145.5669,2690,754.6276765739854,424.215723873442,364.93603030011093,0.3671356751950636,39.83
145.5989,2691,777.589722675367,423.53235454051116,,,39.81
145.6557,2692,797.7835167936777,422.46965848151285,,,36.77
145.7118,2693,816.968186936937,420.85135135135135,,,40.22
145.7488,2694,833.4336882865441,420.3443046143917,,,38.88
145.7997,2695,866.4697217675941,417.05128205128204,364.93603030011093,0.3671356751950636,35.82
145.8855,2696,891.6685729847494,414.3044662309368,,,39.10
145.9227,2697,910.7082653616096,411.8626971179989,,,37.80
146.0007,2698,917.9098954143202,410.846071332797,,,34.81
146.0610,2699,929.1686367218282,407.9779353821907,,,61.42
146.1084,2700,929.4360620652756,406.7458533975388,364.93603030011093,0.36672364067054236,57.41
146.1764,2701,929.4360620652756,406.7458533975388,,,52.47
146.2369,2702,909.4635983263598,405.80167364016734,,,53.34
146.2699,2703,900.3873581847649,405.73392760669907,,,51.14
146.3371,2704,889.6111564625851,406.7186394557823,,,46.85
146.4055,2705,863.9436431623932,407.2735042735043,364.93603030011093,0.36672364067054236,49.81
146.4469,2706,832.9148273910582,408.41369552914546,,,48.12
146.4993,2707,815.8354324097397,408.88776938147214,,,44.04
146.5851,2708,756.5136967724437,410.54488744236505,,,47.42
146.6257,2709,734.9526184538654,411.13189249099474,,,45.33
146.7439,2710,689.1964699074074,412.1629050925926,364.93603030011093,0.3661338864877267,41.58
146.7697,2711,641.244670991659,412.4646277417362,,,42.47
146.8061,2712,594.6083061889251,412.91938110749186,,,41.35
146.8944,2713,570.8198614318707,412.67231203489865,,,38.14
146.9362,2714,524.6581130119232,412.898133748056,,,37.31
146.9704,2715,480.49826646854876,412.11416542842994,364.93603030011093,0.3661338864877267,36.71
147.0048,2716,460.05302464525766,411.76400298730397,,,38.34
147.0948,2717,440.1621621621622,411.2061776061776,,,35.40
147.1217,2718,404.46494558339657,410.49987344975955,,,38.33
147.1526,2719,388.7061039939714,409.9251444360713,,,37.71
147.2038,2720,373.8258894776684,410.13954075195556,364.93603030011093,0.3661338864877267,34.77
147.2932,2721,338.9980648282535,409.63038219641993,,,40.01
147.3373,2722,330.83321316991106,409.9120403749099,,,38.38
147.3949,2723,330.83321316991106,409.9120403749099,,,35.39
147.4590,2724,314.7560975609756,411.91152558584406,,,46.85
147.5071,2725,316.6834549878345,412.5267639902676,364.93603030011093,0.3661338864877267,44.27
147.5611,2726,320.19834710743805,412.7680941647884,,,40.68
147.6330,2727,333.24836125273123,414.91260014566643,,,42.61
147.6688,2728,352.4085639933759,417.7333806482138,,,41.40
147.7130,2729,352.4085639933759,417.7333806482138,,,38.11
147.7964,2730,411.8284208003834,421.8557392763,364.93603030011093,0.3661338864877267,40.75
147.8306,2731,429.61018237082067,423.3029381965552,,,39.68
147.8658,2732,448.56334661354583,424.74369189907037,,,40.18
147.9156,2733,448.56334661354583,424.74369189907037,,,37.05
147.9867,2734,491.2055602358888,426.60488626790226,,,39.76
148.0218,2735,562.9636414099361,428.2045517624202,364.93603030011093,0.3661338864877267,38.69
148.0962,2736,562.9636414099361,428.2045517624202,,,35.59
148.1665,2737,661.3204607046071,427.5884146341464,,,40.03
148.2003,2738,686.0426556587547,427.5538355693154,,,38.56
148.2339,2739,710.0545888775162,426.85090412828384,,,39.28
148.3283,2740,733.5356435643564,425.7564356435644,364.93603030011093,0.3661338864877267,36.21
148.3586,2741,777.6643109540636,423.47143698468784,,,36.28
148.3958,2742,817.6287262872629,421.14850948509485,,,36.58
148.4467,2743,817.6287262872629,421.14850948509485,,,33.76
148.5271,2744,851.9685425685426,418.35815295815297,,,38.66
148.5663,2745,891.6568306010929,413.9483606557377,364.93603030011093,0.3661338864877267,37.87
148.6930,2746,901.9541531823086,412.8584142394822,,,34.81
148.7059,2747,917.4252207505518,410.6572847682119,,,37.13
148.7435,2748,926.3949246629659,408.7129262490087,,,36.14
148.7788,2749,928.311670728405,408.1153533712429,,,36.64
148.8335,2750,929.275918367347,407.2968707482993,364.93603030011093,0.36664694355726873,33.87
148.8968,2751,921.3278911564626,406.1673469387755,,,35.58
148.9312,2752,921.3278911564626,406.1673469387755,,,36.15
148.9732,2753,907.6448623603162,406.00981193785776,,,33.25
149.0829,2754,875.5571542765788,407.078070876632,,,37.27
149.1201,2755,862.5316783035945,407.05171967933796,364.93603030011093,0.36664694355726873,36.22
149.1903,2756,847.7022733497672,407.70966858394956,,,33.35
149.2640,2757,794.7966611932129,409.6384783798577,,,38.19
149.2966,2758,775.3096432552954,409.98327759197326,,,36.61
149.3317,2759,754.4681020733652,410.57416267942585,,,33.81
149.4406,2760,664.6196581196581,412.3076923076923,364.93603030011093,0.36564524262892045,37.87
149.4787,2761,640.0076452599388,412.62415902140674,,,36.44
149.6056,2762,592.8242666666666,412.71413333333334,,,33.60
149.6395,2763,523.7227204783259,412.34429496761334,,,32.83
149.6727,2764,501.57037037037037,412.02839506172836,,,34.53
149.7433,2765,501.57037037037037,412.02839506172836,364.93603030011093,0.36564524262892045,31.98
149.7875,2766,439.65329218106996,411.3508230452675,,,40.25
149.8327,2767,404.1274074074074,410.33407407407407,,,38.43
149.9271,2768,404.1274074074074,410.33407407407407,,,35.41
149.9668,2769,374.19603413654613,409.81927710843377,,,38.11
150.0007,2770,339.56532010394517,409.7446255610678,364.93603030011093,0.36564524262892045,37.11
150.0666,2771,331.48567990373044,409.7819494584837,,,34.24
150.1337,2772,320.0290173128505,410.2401853206535,,,72.18
150.1747,2773,315.61710398445086,411.46379980563654,,,66.90
150.2015,2774,316.0934012615235,411.53639010189227,,,61.07
150.3038,2775,322.1980099502488,413.2308457711443,364.93603030011093,0.36564524262892045,63.98
150.3434,2776,334.51026743075454,415.6647564469914,,,60.09
150.3760,2777,343.84177060405966,416.4433846906334,,,58.21
150.4499,2778,354.63753817242184,417.6229739252995,,,53.25
150.4976,2779,380.56812398797126,420.0536664353458,,,53.14
150.5300,2780,396.02771535580524,420.87590511860174,364.93603030011093,0.36564524262892045,51.34
150.6237,2781,431.9882439382807,423.4188096987509,,,47.02
150.6670,2782,472.32300767805134,425.7053216838761,,,55.94
150.7028,2783,516.4121748458032,427.86403861625104,,,52.76
150.7368,2784,540.4301075268818,427.69782189137027,,,51.62
150.7959,2785,563.8446351931331,428.1070100143061,364.93603030011093,0.36564524262892045,47.37
150.8519,2786,613.2879529872673,428.1635651322233,,,50.92
150.8895,2787,637.6344086021505,427.81477627471384,,,48.37
150.9233,2788,663.8438077634012,427.80191004312996,,,47.34
150.9752,2789,663.8438077634012,427.80191004312996,,,43.50
151.0369,2790,757.7364076288072,424.9291204099061,364.93603030011093,0.36564524262892045,48.81
151.0748,2791,778.5072327044024,423.00628930817606,,,46.36
151.1292,2792,798.6684981684982,422.3827838827839,,,42.47
151.2234,2793,866.5912731289699,417.00138083402373,,,46.54
151.2572,2794,866.5912731289699,417.00138083402373,,,44.95
151.3118,2795,891.6921017402944,414.51512717536815,364.93603030011093,0.36564524262892045,41.18
151.4062,2796,917.0926842684269,410.71259625962597,,,46.55
151.4393,2797,922.0244623655914,409.472311827957,,,44.36
151.4738,2798,925.1800165152766,409.1940545004129,,,44.73
151.5132,2799,927.8389630793401,407.94946321026447,,,41.15
151.5900,2800,928.293126867699,407.813909263787,364.93603030011093,0.36405234934644687,43.22
151.6294,2801,919.9994476663906,406.21872410936203,,,41.79
151.6986,2802,919.9994476663906,406.21872410936203,,,38.35
151.7741,2803,886.1709830130883,406.3862433862434,,,40.07
151.8100,2804,874.3987291501192,406.7625099285147,,,39.21
151.8457,2805,860.625468164794,407.17014446227927,364.93603030011093,0.36405234934644687,39.56
151.9282,2806,845.489260808926,407.9682008368201,,,36.40
151.9762,2807,812.208089260809,408.87642956764296,,,42.12
152.0138,2808,773.1884306987399,409.86025200458187,,,41.03
152.1134,2809,731.1658615136876,410.8913043478261,,,37.61
152.1638,2810,708.5599235599236,411.36800436800434,364.93603030011093,0.3649748272638607,43.31
152.2026,2811,638.8927943760984,412.3930872876391,,,41.36
152.2356,2812,614.9901960784314,412.2273965141612,,,41.90
152.2720,2813,614.9901960784314,412.2273965141612,,,38.65
152.3492,2814,568.1093375897846,412.96461824953445,,,44.04
152.3839,2815,522.5159028299524,412.5053844227398,364.93603030011093,0.3649748272638607,42.47
152.4185,2816,478.6127700898276,411.79485311968926,,,41.44
152.4788,2817,478.6127700898276,411.79485311968926,,,38.12
152.5432,2818,439.908073541167,411.1382893685052,,,40.30
152.5783,2819,403.7531337938092,409.84369403939627,,,39.40
152.6193,2820,388.62342885872295,409.83257918552033,364.93603030011093,0.3649748272638607,36.21
152.7336,2821,349.77834549878344,409.61678832116786,,,37.30
152.7667,2822,331.9221321542618,409.76639646278556,,,36.66
152.8005,2823,325.4749631811487,409.74570446735396,,,36.98
152.8617,2824,325.4749631811487,409.74570446735396,,,34.19
152.9204,2825,316.70127373227587,411.09420812304734,364.93603030011093,0.3649748272638607,42.21
152.9468,2826,316.70127373227587,411.09420812304734,,,40.99
152.9815,2827,318.8700854700854,412.35286935286933,,,40.38
153.0335,2828,322.9183916250297,413.66143231025455,,,37.10
153.1181,2829,345.6953981008035,416.7767226686145,,,40.92
153.1523,2830,355.90041493775936,417.7837713231904,364.93603030011093,0.3649748272638607,39.47
153.1863,2831,368.026082794927,418.61139028475714,,,40.17
153.2562,2832,381.7556053811659,419.84853014449425,,,36.94
153.3203,2833,433.8294175232501,423.6686245717083,,,51.53
153.3573,2834,433.82941752325013,423.6686245717083,,,48.89
153.4259,2835,495.97749287749286,426.7273504273504,366.75107108251666,0.3649748272638607,44.77
153.4899,2836,566.1796875,428.2936921296296,,,45.96
153.5255,2837,566.1796875,428.2936921296296,,,44.91
153.5589,2838,615.9959278650379,428.4857475276323,,,44.50
153.6026,2839,615.9959278650379,428.4857475276323,,,40.84
153.6906,2840,688.5822510822511,427.6836219336219,366.75107108251666,0.3649748272638607,50.42
153.7408,2841,712.7948717948718,426.4900284900285,,,47.48
153.8062,2842,712.7948717948718,426.4900284900285,,,43.56
153.8661,2843,799.2280545670226,421.9943653618031,,,48.91
153.8997,2844,834.7669196710942,419.49841872232764,,,46.15
153.9347,2845,852.0771396396397,418.36739864864865,366.75107108251666,0.3649748272638607,43.59
154.0142,2846,880.0585262037775,415.5759510508114,,,40.52
154.0554,2847,891.3032030401737,414.34663409337674,,,41.43
154.0876,2848,901.1544444444444,413.04777777777775,,,40.49
154.1144,2849,909.1463963963963,411.40906531531533,,,41.54
154.2015,2850,909.1463963963963,411.40906531531533,366.75107108251666,0.36466549245759444,38.25
154.2459,2851,926.6950122649223,407.92968111201964,,,39.81
154.2774,2852,927.1375404530744,406.9781553398058,,,38.66
154.3378,2853,925.8685185185185,407.0420634920635,,,35.60
154.4166,2854,922.997799779978,406.49972497249723,,,38.99
154.4562,2855,904.4884034519957,405.99217907227614,362.7318026542679,0.36466549245759444,38.27
154.4933,2856,895.4163208852005,406.04896265560166,,,37.07
154.5362,2857,884.5365205843293,406.4265604249668,,,34.15
154.6237,2858,843.5541090317331,407.67995660428534,,,43.03
154.6571,2859,827.2000545107659,408.2526573998365,,,41.35
154.7171,2860,791.0047419804741,409.2984658298466,362.7318026542679,0.36466549245759444,37.98
154.8085,2861,728.78556998557,410.8929292929293,,,40.19
154.8443,2862,706.5231950844855,411.29247311827953,,,39.20
154.8782,2863,682.7783849423193,412.21341833636916,,,36.00
154.9909,2864,613.4806138933764,412.4361873990307,,,49.20
155.0256,2865,589.7208580299182,412.54981653965564,362.7318026542679,0.3663031980807173,46.35
155.0615,2866,544.0877192982456,411.91812865497076,,,46.20
155.1124,2867,544.0877192982456,411.91812865497076,,,42.46
155.1807,2868,499.61344125582536,412.02011282805984,,,45.30
155.2170,2869,458.14623816641756,411.4668659691081,,,43.34
155.2516,2870,438.6989417989418,410.3589947089947,362.7318026542679,0.3663031980807173,42.97
155.3040,2871,438.69894179894175,410.3589947089947,,,39.56
155.3711,2872,403.7984150569589,410.1941555225359,,,43.56
155.4073,2873,361.4432234432235,409.6424908424908,,,41.68
155.4565,2874,349.98059701492537,409.73457711442785,,,38.30
155.5494,2875,332.69300170690076,409.76298463789317,362.7318026542679,0.3663031980807173,40.99
155.5886,2876,321.9625360230548,410.40802113352544,,,39.62
155.6462,2877,317.52143032084246,411.6847905951506,,,36.41
155.7305,2878,320.01322355289415,412.7347804391218,,,129.77
155.7727,2879,330.4249570130189,414.62441660525667,,,118.67
155.8000,2880,337.3507890961263,415.67910090865615,362.7318026542679,0.3663031980807173,112.10
155.9117,2881,369.8916049382716,419.0056790123457,,,101.77
155.9503,2882,384.34263338228095,420.2912383749388,,,94.39
156.0165,2883,416.84354243542435,423.0750307503075,,,85.67
156.0922,2884,454.87850222571353,424.8311076197958,,,88.28
156.1362,2885,476.851879888973,425.894019682059,362.7318026542679,0.3663031980807173,81.74
156.1844,2886,476.851879888973,425.894019682059,,,74.37
156.2703,2887,567.6849785407726,428.7816881258941,,,75.51
156.3040,2888,617.0016291951775,428.6989247311828,,,70.39
156.3412,2889,641.1047320807237,428.4057063326374,,,67.98
156.3994,2890,690.8549019607843,427.56013071895427,362.7318026542679,0.3663031980807173,62.05
156.4641,2891,737.2244835029294,426.31822386679,,,60.44
156.4980,2892,737.2244835029294,426.31822386679,,,57.52
156.5513,2893,758.1388888888889,425.12617135207495,,,52.54
156.6459,2894,819.2309688581315,420.979815455594,,,54.08
156.6847,2895,852.2541632541632,418.3221403221403,362.7318026542679,0.3663031980807173,51.01
156.7195,2896,866.5759599332221,417.01613800779074,,,50.81
156.7799,2897,879.7550585729499,415.7063365282215,,,46.53
156.8451,2898,909.3150831991411,411.7187332259796,,,49.60
156.8874,2899,915.8248175182482,411.17599351175994,,,47.28
156.9165,2900,920.4906490649065,409.8074807480748,362.7318026542679,0.3667480109417468,46.92
157.0293,2901,925.1082079704407,406.84745315386647,,,43.14
157.0764,2902,921.7276845190514,406.5166533439915,,,40.58
157.1288,2903,917.0712719298245,406.33196271929825,,,37.35
157.2114,2904,893.7359550561798,405.82289994649545,,,41.84
157.2451,2905,882.89699918897,406.220600162206,362.7318026542679,0.3667480109417468,40.21
157.3011,2906,870.6975505857295,406.77848775292864,,,36.99
157.3899,2907,825.1956462585034,408.0952380952381,,,44.29
157.4303,2908,789.4045698924731,409.1322580645161,,,42.04
157.4875,2909,769.1119341563785,409.79533607681753,,,38.58
157.5778,2910,748.9746524938676,410.3063505042246,362.7318026542679,0.3655004312487922,42.06
157.6163,2911,682.0152561888312,411.46891191709847,,,40.12
157.6471,2912,659.1958440079704,411.83404497580415,,,41.63
157.6940,2913,659.1958440079704,411.83404497580415,,,38.38
157.7622,2914,612.1315345699832,412.43114109050026,,,43.81
157.7948,2915,564.9813501444708,412.54951405306014,362.7318026542679,0.3655004312487922,41.97
157.8320,2916,520.1142068273092,412.0863453815261,,,42.14
157.8681,2917,520.1142068273092,412.0863453815261,,,38.83
157.9495,2918,477.56408345752607,411.5392449080974,,,42.28
157.9842,2919,438.1540595057993,410.5302571860817,,,40.36
158.0231,2920,403.48368028784375,410.3677717810332,362.7318026542679,0.3655004312487922,40.64
158.0873,2921,403.48368028784375,410.3677717810332,,,37.52
158.1288,2922,373.9910581222057,409.6833084947839,,,39.89
158.1645,2923,350.279718583212,409.444929645803,,,38.82
158.1975,2924,341.11380952380955,409.562619047619,,,40.43
158.2566,2925,333.3156979632389,409.7021857923497,362.7318026542679,0.3655004312487922,37.20
158.3218,2926,322.21220723917673,410.2550272060563,,,43.16
158.3607,2927,318.4672031211899,411.5501097293343,,,41.55
158.4225,2928,319.36207320068775,412.09137803979365,,,38.12
158.5115,2929,331.2692502532928,415.1899696048632,,,41.29
158.5514,2930,331.2692502532928,415.1899696048632,362.7318026542679,0.3655004312487922,39.57
158.5907,2931,348.14036363636365,416.848,,,38.98
158.6389,2932,358.85255939260344,417.75973548861134,,,36.00
158.7023,2933,402.45065312046444,421.57208514755683,,,51.49
158.7383,2934,418.6353187042842,423.5431034482759,,,48.55
158.7724,2935,437.4190938511327,424.11920172599787,362.7318026542679,0.3655004312487922,48.31
158.8479,2936,456.6173228346457,425.09580052493436,,,44.30
158.8959,2937,523.1834130781499,427.4952153110048,,,45.72
158.9312,2938,523.1834130781499,427.4952153110048,,,44.60
158.9773,2939,570.0612513144059,428.00052576235544,,,40.98
159.0793,2940,644.867088607595,428.4776974080771,362.7318026542679,0.3655004312487922,40.63
159.1193,2941,668.1760877012675,428.34909215484754,,,39.53
159.1618,2942,715.7047982205274,427.4277089291389,,,36.26
159.2723,2943,760.9610745614035,424.80098684210526,,,49.26
159.3053,2944,801.4998564455929,422.7929945449325,,,46.83
159.3403,2945,801.4998564455929,422.7929945449325,362.7318026542679,0.3655004312487922,42.88
159.4545,2946,853.0267335004178,418.03118908382066,,,47.35
159.4869,2947,879.9375661375661,416.0193121693122,,,45.05
159.5270,2948,900.9329021827001,413.03395311236864,,,41.30
159.6391,2949,919.753300330033,409.6718921892189,,,44.83
159.6723,2950,923.1343042071197,408.72384034519956,362.7318026542679,0.3655004312487922,42.84
159.7057,2951,925.344365642238,407.92487522983976,,,39.39
159.8102,2952,924.3189992181392,406.7740422204848,,,42.27
159.8427,2953,915.9760495914342,406.42124542124543,,,40.86
159.8819,2954,909.3407043407044,405.8408408408408,,,40.48
159.9445,2955,901.6717948717949,405.8018893387314,362.7318026542679,0.36592961491076914,37.28
160.0086,2956,869.0121065375303,406.6045197740113,,,39.86
160.0507,2957,854.9831223628692,406.968776371308,,,38.09
160.1203,2958,840.0322764924307,407.77006569551554,,,35.05
160.1946,2959,767.7782279848731,409.3849270664506,,,36.94
160.2285,2960,746.8680781758958,409.75488599348535,357.93281932528316,0.3670788801989511,38.82
160.2627,2961,725.544776119403,410.39496959646215,,,37.86
160.3052,2962,725.544776119403,410.39496959646215,,,34.96
160.3823,2963,703.4349942726232,411.07216494845363,,,38.83
160.4156,2964,634.0278473962685,411.9242550821498,,,37.40
160.4533,2965,609.9974226804123,412.24742268041234,357.93281932528316,0.3670788801989511,38.02
160.5126,2966,563.769725006425,412.3657157543048,,,35.15
160.5605,2967,519.7555717054263,411.9047965116279,,,37.99
160.5948,2968,519.7555717054263,411.9047965116279,,,37.33
160.6298,2969,476.7357357357357,411.5513013013013,,,37.99
160.6725,2970,476.7357357357357,411.5513013013013,357.93281932528316,0.3670788801989511,34.93
160.7814,2971,403.7201740911418,410.3781362007168,,,36.47
160.8166,2972,387.93729621269125,410.03135189365435,,,35.42
160.8646,2973,374.2788104089219,409.51152416356877,,,32.62
160.9618,2974,350.60404483430796,409.359649122807,,,36.89
161.0003,2975,327.9047267355982,409.77080256031513,357.93281932528316,0.3670788801989511,35.99
161.0343,2976,323.4142441860465,410.19476744186045,,,36.20
161.0886,2977,320.6510492923377,411.3499267935578,,,33.43
161.1539,2978,319.99053857350805,411.9228529839884,,,40.43
161.1937,2979,326.81211675251404,413.8160412067697,,,38.93
161.2652,2980,333.2189448441247,415.0503597122302,357.93281932528316,0.3670788801989511,35.80
161.3426,2981,349.92380261248184,417.15965166908563,,,36.53
161.3749,2982,373.30793650793646,419.7641025641026,,,36.12
161.4297,2983,388.2519607843137,420.1830882352941,,,33.26
161.5211,2984,437.30021465808034,425.1735663906777,,,40.83
161.5554,2985,479.6079202727511,426.19433516915814,357.93281932528316,0.3670788801989511,39.25
161.5945,2986,502.9174769384193,427.7127898279731,,,38.83
161.6336,2987,524.4718984718985,428.3789173789174,,,35.81
161.7148,2988,571.792816091954,429.0241379310345,,,41.82
161.7577,2989,571.792816091954,429.0241379310345,,,40.40
161.8071,2990,620.9253910950662,428.91546329723224,357.93281932528316,0.3670788801989511,37.07
161.9036,2991,693.9859062602425,427.19960668633234,,,38.97
161.9367,2992,739.796924862199,425.8955613577024,,,38.11
161.9703,2993,762.1325951164112,424.89352640545144,,,38.82
162.0301,2994,782.4946423399942,424.2872864176079,,,35.84
162.0900,2995,820.5731511254019,421.4284565916399,357.93281932528316,0.3670788801989511,39.34
162.1270,2996,837.7888321995465,419.9209183673469,,,37.73
162.1844,2997,837.7888321995465,419.9209183673469,,,34.72
162.2722,2998,891.2147356888523,414.47986852917006,,,40.50
162.3058,2999,908.6647711887355,411.855402112104,,,39.36
162.3402,3000,914.8756141711922,410.5032324799586,357.93281932528316,0.3670788801989511,39.09
162.3870,3001,914.8756141711922,410.5032324799586,,,36.07
162.4620,3002,923.9804560260586,408.18349619978284,,,43.46
162.5028,3003,922.8395445134576,407.1922877846791,,,41.19
162.5574,3004,922.8395445134576,407.1922877846791,,,37.81
162.6493,3005,900.0430278884462,406.0446215139442,357.93281932528316,0.36845061494465825,40.68
162.6886,3006,890.7450495049504,406.6498899889989,,,39.26
162.7792,3007,879.6529680365297,406.47998925597636,,,36.12
162.8293,3008,853.1500268384326,407.20692431562,,,39.93
162.8665,3009,821.6628446628447,408.16898716898714,,,38.49
162.9762,3010,785.2608932461874,409.3393246187364,357.93281932528316,0.36845061494465825,35.44
163.0033,3011,723.7270971302428,410.5681567328918,,,37.10
163.0403,3012,701.4253457521874,410.6974315551792,,,36.63
163.0741,3013,678.7472434266327,411.4464235227594,,,37.81
163.1282,3014,656.0266068759342,411.8729446935725,,,34.85
163.1999,3015,608.5875955320399,412.326278659612,357.93281932528316,0.36758154535049975,39.97
163.2346,3016,585.7161716171618,412.42519251925194,,,39.68
163.2932,3017,540.5240994419077,411.9274479959411,,,36.42
163.3794,3018,476.45530303030307,411.4563131313131,,,45.14
163.4157,3019,456.023544973545,411.3489417989418,,,43.12
163.4538,3020,437.1056105610561,410.61817720233563,357.93281932528316,0.36758154535049975,42.19
163.4976,3021,419.5403535741737,410.5403535741737,,,38.83
