Time_s,FrameCount,X_px,Y_px,Amp_X,Freq_Hz,FPS
200.0236,3774,335.0564971751412,410.4630311962663,,,164.80
200.1037,3775,338.58895552223885,412.4347826086956,338.4540450486514,0.36640555800264424,155.85
200.1437,3776,349.1021389089161,414.72218216774814,,,142.77
200.1968,3777,349.1021389089161,414.72218216774814,,,129.27
200.2862,3778,389.83043377406636,419.64834145209926,,,121.94
200.3212,3779,402.28559602649005,419.7119205298013,,,112.67
200.3543,3780,419.4818920916482,421.94875585119485,338.4540450486514,0.36640555800264424,106.24
200.4329,3781,419.4818920916482,421.94875585119485,,,96.45
200.4768,3782,454.01627848735285,424.35837716003005,,,93.09
200.5146,3783,513.6754170084769,427.1878589007383,,,86.74
200.5656,3784,534.9916934619507,428.19212218649517,,,78.89
200.6455,3785,604.4776951672862,429.30111524163567,338.4540450486514,0.36640555800264424,76.10
200.6951,3786,629.0360520094563,429.2189716312057,,,71.21
200.7283,3787,651.373046875,429.3753255208333,,,67.74
200.7751,3788,673.324034334764,428.7560801144492,,,61.92
200.8400,3789,719.1375040729879,427.45063538611925,,,69.56
200.8770,3790,762.604624929498,426.07106598984774,338.4540450486514,0.36640555800264424,64.69
200.9148,3791,781.7263391618096,425.19344990285873,,,61.86
200.9869,3792,799.0200119474313,423.63769414575864,,,56.60
201.0296,3793,817.9753289473684,422.780701754386,,,58.89
201.0666,3794,847.8473135964912,420.3980263157895,,,55.51
201.0998,3795,861.1160473882607,418.87910608508344,338.4540450486514,0.36640555800264424,54.10
201.1489,3796,872.8028938028938,417.58094458094456,,,49.59
201.2153,3797,892.2744135297327,415.05373704309875,,,49.66
201.2524,3798,904.9358460304732,413.2590216519647,,,48.09
201.2873,3799,908.9101829101829,412.2001092001092,,,47.00
201.3406,3800,912.5259552042161,410.47193675889326,338.4540450486514,0.3661631618804459,43.09
201.4302,3801,912.1078657442993,410.1324622085575,,,42.36
201.4585,3802,906.5004003202562,409.01868161195625,,,41.59
201.5078,3803,900.8641975308642,408.90150891632373,,,38.22
201.6009,3804,876.4779512462339,408.5182141878937,,,44.70
201.6385,3805,853.1615176151761,408.3441734417344,338.4540450486514,0.3661631618804459,43.05
201.7215,3806,839.4672153635116,408.7766803840878,,,39.48
201.7824,3807,791.2241813602016,409.5843828715365,,,46.54
201.8170,3808,791.2241813602016,409.5843828715365,,,44.55
201.8502,3809,753.7424986361157,410.4762684124386,,,44.16
201.8974,3810,734.0037243947859,410.37137536578877,338.4540450486514,0.36536861784571417,40.61
201.9774,3811,670.0989672977624,411.61273666092944,,,41.15
202.0094,3812,647.826643397324,411.24461896451425,,,40.27
202.0427,3813,625.6077097505669,411.57142857142856,,,40.38
202.0904,3814,625.6077097505669,411.57142857142856,,,37.29
202.1545,3815,559.6473765432099,411.21116255144034,338.4540450486514,0.36536861784571417,42.54
202.1882,3816,538.0876147927526,411.23330851327876,,,40.62
202.2238,3817,538.0876147927524,411.23330851327876,,,41.16
202.3246,3818,497.49570762815796,410.2666176109885,,,37.94
202.3581,3819,442.0781450166538,409.36894696387395,,,36.76
202.3926,3820,424.72089437162685,409.609354921614,338.4540450486514,0.36536861784571417,38.47
202.4393,3821,410.1157700421941,409.2231012658228,,,35.40
202.5237,3822,371.8663674894041,408.7222637746198,,,37.49
202.5615,3823,362.06502242152465,408.5635276532138,,,37.07
202.6464,3824,353.82432107666426,408.35880797885125,,,34.10
202.7086,3825,338.1458333333333,409.4883996212121,338.4540450486514,0.36536861784571417,37.15
202.7414,3826,335.6479400749064,411.2147315855181,,,36.25
202.8370,3827,339.9496350364964,412.4457420924574,,,33.43
202.8925,3828,350.8419881305638,414.8773491592483,,,37.24
202.9324,3829,367.9419228892142,416.90361151781354,,,36.02
202.9907,3830,367.94192288921425,416.90361151781354,338.4540450486514,0.36536861784571417,33.19
203.0778,3831,405.58816056910564,420.60416666666663,,,34.74
203.1046,3832,437.56335877862597,423.6676844783715,,,34.53
203.1884,3833,456.4432624113475,424.42198581560285,,,31.79
203.2573,3834,494.9261923794298,427.32693844924063,,,34.13
203.2946,3835,538.014342629482,428.3989375830013,338.4540450486514,0.36536861784571417,34.98
203.3456,3836,559.8862941340005,428.79010286349734,,,32.22
203.4371,3837,605.2988741044012,429.19208461276014,,,44.27
203.4716,3838,652.6117108276087,428.94537127903175,,,41.94
203.5078,3839,697.4030271031327,428.7134811686026,,,42.29
203.5732,3840,697.4030271031327,428.7134811686026,338.4540450486514,0.36536861784571417,38.95
203.6299,3841,742.0609384521633,427.2851919561243,,,39.43
203.6641,3842,800.7589743589743,423.9307692307692,,,40.26
203.7331,3843,800.7589743589743,423.9307692307692,,,36.98
203.8005,3844,847.8352242031334,420.4151809832523,,,44.88
203.8366,3845,847.8352242031334,420.4151809832523,338.4540450486514,0.36536861784571417,43.03
203.9028,3846,883.0891167192428,416.54679284963197,,,39.48
203.9807,3847,904.0889070146819,413.45758564437193,,,41.17
204.0258,3848,908.5761713520749,412.15555555555557,,,39.98
204.0787,3849,910.6126270733012,411.4483681112895,,,36.76
204.1671,3850,909.0013419216318,409.63177670424045,338.4540450486514,0.3645888851998985,38.31
204.2062,3851,905.1167745415319,408.777238403452,,,37.10
204.2552,3852,905.1167745415319,408.777238403452,,,34.20
204.3439,3853,874.9172789115646,408.5820408163265,,,45.44
204.3826,3854,851.7070957095709,408.4623212321232,,,42.85
204.4173,3855,837.7851727042965,409.0221847795563,338.4540450486514,0.3645888851998985,43.35
204.4780,3856,822.587822671156,408.84147025813695,,,39.94
204.5252,3857,771.115792490685,410.26913155631985,,,40.66
204.5590,3858,771.115792490685,410.26913155631985,,,40.28
204.5935,3859,751.7494896471275,410.4692330125401,,,41.27
204.6580,3860,751.7494896471275,410.4692330125401,338.4540450486514,0.366775141107688,37.94
204.7270,3861,668.5148656375071,411.0763293310463,,,40.81
204.7654,3862,646.4164524421594,411.47015138531845,,,38.89
204.8123,3863,623.8607907742999,411.6177924217463,,,35.83
204.9010,3864,558.2556968733439,411.4448860625331,,,39.75
204.9433,3865,516.1206896551724,410.9560219890055,338.4540450486514,0.366775141107688,39.10
204.9838,3866,496.08428535161204,410.3379030210713,,,37.67
205.0450,3867,477.31304132640435,410.1813907448651,,,34.76
205.1071,3868,424.84890604890603,409.3333333333333,,,37.53
205.1391,3869,424.84890604890603,409.3333333333333,,,37.23
205.1894,3870,396.45938375350136,408.81894576012223,338.4540450486514,0.366775141107688,34.28
205.2817,3871,362.4828012868102,408.56223707003215,,,36.55
205.3210,3872,354.1657196969697,408.9341856060606,,,35.83
205.3546,3873,347.74993894993895,409.5238095238095,,,35.72
205.3894,3874,347.74993894993895,409.5238095238095,,,33.06
205.4660,3875,337.203373015873,410.4950396825397,338.4540450486514,0.366775141107688,42.47
205.5008,3876,336.8390303030303,411.4458181818182,,,40.64
205.5578,3877,341.2062920268972,412.7451969260327,,,37.37
205.6465,3878,360.2218358831711,416.03430690774223,,,40.33
205.6843,3879,369.23484286067804,416.9873793615442,,,39.12
205.7139,3880,380.6695821185617,418.12390670553935,338.4540450486514,0.366775141107688,39.30
205.7641,3881,380.6695821185617,418.12390670553935,,,36.22
205.8334,3882,406.875189107413,420.70020171457384,,,42.43
205.8703,3883,437.7096409386486,423.3367260390161,,,40.69
205.9236,3884,457.6318907779495,424.6336939721793,,,37.44
206.0116,3885,516.9581578208368,427.8511654029767,338.4540450486514,0.366775141107688,39.44
206.0497,3886,561.6747155148487,429.09963918956424,,,38.02
206.0838,3887,585.1130690161527,428.86343612334804,,,38.33
206.1466,3888,608.3727378867484,428.87915936952714,,,35.39
206.1994,3889,654.7470355731225,428.79545454545456,,,37.78
206.2364,3890,654.7470355731225,428.79545454545456,338.4540450486514,0.366775141107688,37.06
206.2790,3891,701.0377818403413,427.9835466179159,,,34.14
206.3772,3892,783.3383880932322,425.3277169334457,,,35.93
206.4133,3893,801.7448235637212,424.5363079615048,,,35.45
206.4471,3894,818.6317249029396,423.324459234609,,,32.68
206.5537,3895,861.5316626246295,419.3322554567502,338.4540450486514,0.366775141107688,40.07
206.5939,3896,872.6473029045643,417.82295988934993,,,38.51
206.6269,3897,872.6473029045643,417.82295988934993,,,38.83
206.7112,3898,872.6473029045643,417.82295988934993,,,35.86
206.7431,3899,903.9357104267963,413.08211777417614,,,48.04
206.7763,3900,909.8097123251517,411.20242808128796,338.4540450486514,0.3703518864944028,45.37
206.8104,3901,910.7957689178194,410.7125033902902,,,41.61
206.9222,3902,903.9924973204716,408.7735798499464,,,52.52
206.9647,3903,898.603744149766,408.691887675507,,,49.34
207.0175,3904,891.2130612244898,408.43619047619046,,,45.22
207.1011,3905,850.0355371900827,408.700826446281,338.4540450486514,0.3703518864944028,71.96
207.1422,3906,836.2357043235704,408.668340306834,,,66.80
207.2387,3907,821.2328918322296,409.0584988962472,,,60.88
207.2895,3908,787.7840260798696,409.958435207824,,,59.08
207.3265,3909,750.294670846395,410.2330198537095,,,56.49
207.3588,3910,730.0975800156128,410.59120478792613,338.4540450486514,0.3673212328354795,55.13
207.3980,3911,709.5525745257453,410.68428184281845,,,50.57
207.4703,3912,667.0027616680475,411.2433029549848,,,51.65
207.5123,3913,622.742995997713,411.4299599771298,,,48.84
207.5470,3914,600.753825136612,411.7972677595628,,,44.76
207.6540,3915,536.0128301886792,410.862893081761,338.4540450486514,0.3673212328354795,46.32
207.6926,3916,515.3948170731708,410.5081300813008,,,44.25
207.7393,3917,495.2875525859936,410.537985647117,,,40.73
207.8303,3918,458.3159354513364,409.90418557740793,,,40.97
207.8676,3919,424.30607476635515,409.48753894080994,,,39.15
207.9123,3920,409.7388801674516,408.81083202511775,338.4540450486514,0.3673212328354795,36.04
208.0172,3921,363.0022156573117,408.9598719842442,,,36.79
208.0487,3922,354.9295987887964,408.8680292707545,,,36.24
208.0843,3923,348.41103687206135,409.0304380103935,,,36.37
208.1508,3924,343.42964071856284,409.3822355289421,,,33.71
208.1973,3925,338.4110701107011,410.7510455104551,338.4540450486514,0.3673212328354795,42.20
208.2364,3926,338.4110701107011,410.7510455104551,,,40.00
208.3466,3927,347.73152767878355,413.7738180090283,,,36.76
208.3835,3928,361.8984485190409,416.4113775270334,,,38.87
208.4162,3929,371.3784242424242,417.05333333333334,,,37.67
208.4796,3930,382.37172011661806,418.51773566569483,336.38859348688914,0.3673212328354795,34.83
208.5675,3931,424.36918680176666,422.9457001818654,,,34.46
208.6004,3932,441.5899621212121,423.95975378787875,,,33.88
208.6530,3933,441.5899621212121,423.95975378787875,,,31.29
208.7325,3934,519.092562432139,427.9256243213898,,,34.37
208.7726,3935,564.3369848721961,429.00625978090767,336.38859348688914,0.3673212328354795,33.97
208.8072,3936,587.285524568393,429.24940239043826,,,34.46
208.8762,3937,608.8238141335914,429.2384640206518,,,31.93
208.9201,3938,657.3905540417802,429.01846805933997,,,39.41
208.9576,3939,678.9448441247002,428.2038369304556,,,37.71
208.9925,3940,701.7743445692884,428.6357677902622,336.38859348688914,0.3673212328354795,34.73
209.1026,3941,783.1583969465648,424.5534351145038,,,49.57
209.1386,3942,783.1583969465648,424.5534351145038,,,46.64
209.1734,3943,819.6789718348373,423.02543068088596,,,46.42
209.2511,3944,834.8557536466775,421.90545650999456,,,42.69
209.2859,3945,861.9480171489818,419.07422293676314,336.38859348688914,0.3673212328354795,50.21
209.3309,3946,873.2863697705802,417.7719298245614,,,47.44
209.3665,3947,883.0732956076529,416.54648342764756,,,46.00
209.4521,3948,891.541928721174,415.4080188679245,,,42.35
209.4731,3949,907.0864098448368,412.4531835205992,,,42.92
209.5072,3950,909.406624934794,411.1116327595201,336.38859348688914,0.36400439689606773,43.18
209.5411,3951,909.8268712977922,410.6949380721594,,,42.53
209.5775,3952,909.8268712977922,410.6949380721594,,,39.12
209.6627,3953,897.6475065616797,408.4280839895013,,,40.41
209.6971,3954,890.1984861227922,408.4143537987104,,,42.94
209.7331,3955,881.8157467532467,408.43722943722946,336.38859348688914,0.36400439689606773,41.42
209.7790,3956,881.8157467532467,408.43722943722946,,,38.24
209.8371,3957,847.9793217535153,408.78632478632477,,,40.72
209.8712,3958,834.5728542914171,408.81037924151696,,,39.42
209.9059,3959,819.369918699187,409.3330623306233,,,41.44
209.9812,3960,803.3228128460687,409.2408637873754,343.6268058633432,0.36400439689606773,38.02
210.0601,3961,748.3437167199148,410.0388711395101,,,40.50
210.1011,3962,707.6268260292164,411.08738379814076,,,38.88
210.1411,3963,707.6268260292164,411.08738379814076,,,35.75
210.2365,3964,664.633130962706,411.72043943336223,,,37.68
210.2731,3965,598.9296013570822,411.4795024031665,343.6268058633432,0.36548242387872687,38.68
210.3080,3966,577.1080368906455,411.0930171277997,,,37.68
210.3663,3967,556.0960584703732,411.0255807883059,,,34.84
210.4214,3968,514.4458172458172,410.66383526383527,,,38.21
210.4583,3969,494.82302664655606,410.14328808446453,,,37.65
210.4872,3970,475.745720040282,410.10876132930514,343.6268058633432,0.36548242387872687,37.47
210.5910,3971,424.5383554083885,408.8796909492274,,,34.64
210.6356,3972,424.5383554083885,408.8796909492274,,,33.28
210.7293,3973,395.9284099472494,408.92690278824415,,,30.78
210.7746,3974,372.6415577760697,408.4947476300282,,,34.65
210.8124,3975,355.73605046094127,408.54754973313925,343.6268058633432,0.36548242387872687,33.57
210.8791,3976,344.6058394160584,409.5335766423358,,,31.00
210.9512,3977,338.9893432465923,411.26716232961587,,,32.09
210.9943,3978,340.2602739726027,411.9764079147641,,,32.12
211.0228,3979,340.2602739726027,411.9764079147641,,,34.82
211.1116,3980,348.70817980840087,414.0773765659543,342.9985451800332,0.36548242387872687,32.24
211.1406,3981,373.0549132947977,417.7092967244701,,,32.97
211.1753,3982,384.07690509583915,418.91514726507717,,,32.88
211.2291,3983,396.6431401684002,420.07181773155025,,,30.44
211.3180,3984,443.6887417218543,424.224675006132,,,32.85
211.3537,3985,461.51146384479716,425.16427311665404,342.9985451800332,0.36548242387872687,31.89
211.3876,3986,480.474358974359,426.4273504273504,,,33.45
211.4613,3987,480.474358974359,426.4273504273504,,,31.00
211.5012,3988,565.4882469555366,428.8578306428774,,,33.74
211.5366,3989,565.4882469555366,428.8578306428774,,,33.61
211.5862,3990,612.3981481481482,429.13194444444446,342.9985451800332,0.36548242387872687,31.04
211.6895,3991,681.5894673847995,428.50059844404547,,,30.67
211.7227,3992,701.1284916201117,428.67448789571694,,,34.13
211.8132,3993,724.8246081041112,427.8503401360544,,,31.43
211.8681,3994,785.1844632768361,424.86694915254236,,,125.31
211.9018,3995,803.0827190827191,424.1804531804532,342.9985451800332,0.36548242387872687,114.80
211.9373,3996,834.8808724832215,421.7469239373602,,,104.10
212.0498,3997,872.6832779623477,417.75830564784053,,,99.27
212.0917,3998,882.6521287642782,416.75830737279335,,,91.69
212.1201,3999,891.0107951553449,415.4844655081622,,,88.96
212.1962,4000,897.7309711286089,414.4577427821522,342.9985451800332,0.36613333196574316,80.92
212.2532,4001,908.1654864935746,411.726986624705,,,77.07
212.2816,4002,909.0171077252071,410.51937984496124,,,72.18
212.3143,4003,908.4427480916031,410.0737913486005,,,70.52
212.3832,4004,908.4427480916031,410.0737913486005,,,64.38
212.4281,4005,901.7250334672021,409.09156626506024,342.9985451800332,0.36613333196574316,63.61
212.4664,4006,888.8876313662086,408.33791430881166,,,60.16
212.4957,4007,869.7438220757825,408.331960461285,,,54.97
212.5980,4008,846.2332789559543,408.678901576944,,,52.48
212.6360,4009,846.2332789559543,408.678901576944,,,49.22
212.6675,4010,817.3186440677966,408.8966101694915,342.9985451800332,0.36613333196574316,49.25
212.7260,4011,801.2346185397867,409.40962537599125,,,45.24
212.7828,4012,765.4541666666667,410.0525,,,48.01
212.8227,4013,726.3688925081433,410.3992942453855,,,45.76
212.8592,4014,705.7877033360904,410.42266335814725,,,44.55
212.9173,4015,684.6228070175439,410.9438596491228,342.9985451800332,0.3657710164519448,41.05
212.9712,4016,640.9911111111111,411.3179259259259,,,54.20
213.0197,4017,619.3806802721089,410.86748299319726,,,50.63
213.0933,4018,575.7725832012678,411.02377179080827,,,46.40
213.1468,4019,512.9188646068826,410.213514192414,,,48.14
213.1853,4020,493.7485422740525,410.1139455782313,342.9985451800332,0.3657710164519448,46.42
213.2196,4021,474.9458456973294,409.60385756676556,,,45.49
213.2624,4022,474.9458456973294,409.60385756676556,,,41.86
213.3346,4023,423.5676234807344,409.2164468580295,,,43.65
213.3737,4024,409.0319465081724,408.78132738979696,,,41.82
213.4075,4025,395.326092578226,408.6087406258081,342.9985451800332,0.3657710164519448,38.39
213.5211,4026,356.03350707371555,408.5385951849094,,,44.78
213.5579,4027,349.429908844543,409.2323232323232,,,42.68
213.5916,4028,344.8625557206538,409.44452699356117,,,42.85
213.6624,4029,341.20674802584347,410.07824838478103,,,39.51
213.7053,4030,340.17135802469136,411.25333333333333,342.9985451800332,0.3657710164519448,42.43
213.7458,4031,345.0155325443787,413.45216962524654,,,41.16
213.7958,4032,349.9469135802469,414.12345679012344,,,37.75
213.8924,4033,374.4729860106126,417.8342981186686,,,39.60
213.9269,4034,385.74344023323613,418.9871234207969,,,39.21
213.9940,4035,398.47445949156565,420.0969351389879,342.9985451800332,0.3657710164519448,36.01
214.0751,4036,445.17155425219937,424.2402248289345,,,44.46
214.1080,4037,481.1809365475201,426.17955112219454,,,42.57
214.1419,4038,502.1704280155642,427.78728923476,,,42.72
214.1903,4039,502.1704280155642,427.78728923476,,,39.36
214.2538,4040,568.4430002707825,429.2344976983482,342.9985451800332,0.3657710164519448,45.07
214.2908,4041,589.28515625,429.482421875,,,43.02
214.3245,4042,613.6351752822341,429.6562685680333,,,43.05
214.4214,4043,658.195366528354,429.00829875518673,,,39.65
214.4591,4044,704.8799533799533,428.45221445221443,,,39.24
214.4917,4045,726.6598820058997,427.92005899705015,342.9985451800332,0.3657710164519448,38.66
214.5396,4046,746.4808888888889,426.56177777777776,,,35.62
214.6208,4047,786.0582229580574,425.0546357615894,,,37.84
214.6613,4048,820.2329561937917,422.83782999709894,,,36.70
214.6891,4049,835.0850948509485,421.62493224932246,,,37.83
214.7522,4050,849.6019656019656,420.3822003822004,342.9985451800332,0.3657710164519448,34.81
214.8301,4051,872.073571024335,418.0500848896435,,,35.75
214.8670,4052,890.0041771094402,415.72013366750207,,,36.34
214.9305,4053,901.8384339674662,413.0951199338296,,,33.39
215.0170,4054,907.568144499179,411.5982484948002,,,39.93
215.0528,4055,906.9348897535667,410.2814526588846,342.9985451800332,0.3666684908427816,38.88
215.0872,4056,904.171725688589,409.65430016863405,,,38.30
215.1487,4057,904.171725688589,409.65430016863405,,,35.38
215.2037,4058,887.1051075268817,408.5258064516129,,,38.75
215.2407,4059,878.4249797242499,408.4471478778048,,,37.54
215.2755,4060,857.427694025684,408.46538246789504,342.9985451800332,0.3666684908427816,37.56
215.3764,4061,830.5267066552414,409.00371322479293,,,34.71
215.4195,4062,815.4957264957266,409.04529914529917,,,33.87
215.4464,4063,781.7528935185185,409.5685763888889,,,34.99
215.5125,4064,763.5615096513973,409.77038317487757,,,32.34
215.5676,4065,724.7863100373886,410.2709232096635,342.9985451800332,0.3675778407536142,35.70
215.6053,4066,682.9463971880492,410.67311072056236,,,34.89
215.6390,4067,661.7699941622884,410.8470519556334,,,35.88
215.7461,4068,617.5817267393127,410.9435596535345,,,33.12
215.7837,4069,574.4239811912225,410.74869383490073,,,32.65
215.8167,4070,574.4239811912225,410.74869383490073,342.9985451800332,0.3675778407536142,33.36
215.8838,4071,533.0164674634794,409.9211155378486,,,30.92
215.9312,4072,473.1019261637239,409.5751738897806,,,34.12
215.9676,4073,473.1019261637239,409.5751738897806,,,33.77
216.0049,4074,439.3620464630644,409.0404594100757,,,34.21
216.0553,4075,439.3620464630644,409.0404594100757,342.9985451800332,0.3675778407536142,31.63
216.1246,4076,383.6879323597233,408.6172175249808,,,34.68
216.1609,4077,383.6879323597233,408.6172175249808,,,35.03
216.1961,4078,372.9110105580694,408.8014077425842,,,34.84
216.2469,4079,372.9110105580694,408.8014077425842,,,32.18
216.3197,4080,345.7008917811521,409.81007471679925,342.9985451800332,0.3675778407536142,38.50
216.3590,4081,342.48201621073963,409.8057244174265,,,37.15
216.3971,4082,341.0175818882466,411.04479768786126,,,36.76
216.4523,4083,341.60612745098035,411.53946078431375,,,34.01
216.5092,4084,346.298433048433,413.1296296296296,,,43.37
216.5424,4085,357.9309738955823,415.25928714859435,342.9985451800332,0.3675778407536142,42.59
216.5759,4086,366.5926195678562,416.34450109249815,,,41.32
216.6538,4087,366.5926195678563,416.34450109249815,,,38.04
216.6949,4088,400.25466284074605,420.27331420373025,,,46.68
216.7378,4089,430.5354505169867,423.1201378631216,,,44.75
216.8051,4090,430.5354505169867,423.1201378631216,347.8403924749051,0.3675778407536142,41.05
216.8759,4091,465.8992715398141,425.27103742778195,,,44.25
216.9098,4092,524.8668320926386,428.7138130686518,,,42.51
216.9439,4093,547.9028749028749,428.77285677285676,,,42.07
216.9933,4094,547.9028749028749,428.77285677285676,,,38.65
217.0793,4095,637.8851992409867,429.4968374446553,347.8403924749051,0.3675778407536142,45.88
217.1191,4096,661.3416741137921,429.01727733095026,,,43.81
217.1816,4097,683.0355954757152,428.59580838323353,,,40.16
217.2573,4098,745.596036036036,427.44468468468466,,,45.49
217.2949,4099,766.926516572858,425.7051282051282,,,43.19
217.3652,4100,786.5848484848484,425.0148760330578,347.8403924749051,0.3675778407536142,39.65
217.4541,4101,849.679561042524,420.5832647462277,,,38.99
217.4973,4102,861.8666132050254,419.2788024592355,,,38.45
217.5507,4103,872.8837018837019,417.86786786786786,,,35.41
217.6231,4104,896.7477696674777,414.7953500946202,,,44.60
217.6609,4105,901.2205612378705,413.45135064253867,347.8403924749051,0.36558086023945424,43.37
217.7173,4106,904.4293924466338,412.41954022988506,,,39.79
217.7969,4107,905.8994501178319,410.16260801256874,,,43.29
217.8338,4108,905.8994501178319,410.16260801256874,,,42.21
217.8870,4109,898.9830464267084,409.18805425143455,,,38.77
217.9644,4110,867.0363969625556,408.35323383084574,347.8403924749051,0.36558086023945424,41.19
217.9997,4111,867.0363969625556,408.35323383084574,,,39.99
218.0336,4112,842.7316053511706,408.8037904124861,,,40.88
218.0713,4113,842.7316053511706,408.8037904124861,,,37.68
218.1632,4114,797.8270361041142,409.39714525608736,,,38.51
218.1839,4115,780.3928374655648,409.6082644628099,347.8403924749051,0.36558086023945424,38.77
218.2185,4116,780.3928374655648,409.6082644628099,,,38.56
218.2613,4117,780.3928374655648,409.6082644628099,,,35.57
218.3523,4118,681.4319211297628,410.4047428723688,,,35.61
218.3780,4119,660.6713000817662,410.65821749795583,,,36.38
218.4045,4120,638.3903581267217,410.8586776859504,347.8403924749051,0.3627585663153042,33.58
218.5219,4121,573.6274658573597,410.70030349013655,,,33.26
218.5555,4122,552.6576862123613,410.9801901743265,,,33.51
218.6150,4123,531.3706965572458,410.28662930344274,,,30.96
218.6960,4124,473.45330459770116,409.9159482758621,,,38.98
218.7310,4125,455.8359133126935,409.2378740970072,347.8403924749051,0.3627585663153042,38.12
218.8129,4126,422.8867874967166,408.94746519569213,,,35.04
218.8732,4127,408.84714548802947,408.4982899237043,,,38.03
218.9104,4128,373.5134998738329,408.50012616704515,,,37.75
218.9736,4129,364.45204807456463,408.4603875398577,,,34.73
219.0504,4130,346.6575037147103,409.51708766716195,347.8403924749051,0.3627585663153042,37.62
219.0923,4131,343.57347140039445,409.9896449704142,,,36.54
219.1542,4132,342.04650596542484,411.5415144874604,,,33.68
219.2337,4133,347.6931486880467,413.3668610301263,,,46.56
219.2667,4134,359.4866284622732,415.4412607449857,,,44.07
219.3634,4135,367.8323442136499,416.43026706231456,347.8403924749051,0.3627585663153042,40.51
219.3973,4136,389.303412462908,418.8192383778437,,,39.46
219.4425,4137,415.485389190587,421.2826480475821,,,37.73
219.5252,4138,432.84053724053723,423.2131868131868,,,34.73
219.5817,4139,486.94517224648223,426.7840853954391,,,35.89
219.6155,4140,505.53632653061226,427.4334693877551,347.8403924749051,0.3627585663153042,34.93
219.6430,4141,527.2230065359477,428.80052287581697,,,39.26
219.6947,4142,548.5764539007092,428.55347517730496,,,36.08
219.7857,4143,618.0223577235772,429.6506968641115,,,37.66
219.8213,4144,618.0223577235772,429.6506968641115,,,37.20
219.8680,4145,661.7022315202231,429.3608786610879,347.8403924749051,0.3627585663153042,34.22
219.9635,4146,729.3915254237288,427.6728813559322,,,63.61
220.0114,4147,768.2453406660557,426.8808432630614,,,59.39
220.1010,4148,787.8260270195753,425.4728425696168,,,54.15
220.1595,4149,836.0260586319218,421.9090662323561,,,52.58
220.1995,4150,849.8411910669975,420.7788806175903,347.8403924749051,0.3627585663153042,52.55
220.2547,4151,849.8411910669975,420.7788806175903,,,48.03
220.3365,4152,895.818588730911,414.6608741442865,,,49.69
220.3739,4153,901.0023752969121,413.2454473475851,,,47.84
220.4125,4154,904.1300747863247,412.485844017094,,,43.84
220.5182,4155,905.5611528822055,410.10050125313285,347.8403924749051,0.3645727389414649,47.56
220.5502,4156,902.0963142319074,409.81221415119717,,,45.67
220.5837,4157,897.8994791666667,409.06901041666663,,,44.99
220.6376,4158,897.8994791666667,409.06901041666663,,,41.39
220.6990,4159,875.7227538543327,408.29904306220095,,,56.18
220.7453,4160,854.0228898426324,408.4183118741059,347.8403924749051,0.3645727389414649,52.65
220.8033,4161,841.6194029850747,408.87921503593145,,,48.17
220.8784,4162,811.7744444444445,409.1694444444444,,,52.84
220.9160,4163,778.3716814159292,409.42343791901317,,,50.11
220.9505,4164,760.0147099639189,409.92145434360253,,,48.98
221.0130,4165,741.0254965110038,410.2063875469672,347.8403924749051,0.36693296335453973,44.98
221.0680,4166,679.7516065940207,410.78513551271305,,,48.41
221.1045,4167,679.7516065940207,410.78513551271305,,,46.03
221.1406,4168,637.2373737373737,410.581088664422,,,45.51
221.2374,4169,614.6780210867802,410.84293052176264,,,41.87
221.2561,4170,593.1558580197491,410.86896183613555,347.8403924749051,0.36693296335453973,44.74
221.2956,4171,550.9849297573435,410.67611749680714,,,43.41
221.3299,4172,510.3590511860175,410.11810237203497,,,39.81
221.4369,4173,490.3959611451943,409.5933026584867,,,42.74
221.4699,4174,454.8483231707317,409.3008130081301,,,40.99
221.5041,4175,422.93188854489165,408.69633642930853,347.8403924749051,0.36693296335453973,41.81
221.5740,4176,422.93188854489165,408.69633642930853,,,38.52
221.6207,4177,395.6415187376725,408.58284023668637,,,40.42
221.6549,4178,384.041761579347,408.70437863831944,,,39.54
221.7329,4179,364.9274310595065,408.5580551523948,,,36.40
221.7973,4180,346.8698181818182,409.7478787878788,347.8403924749051,0.36693296335453973,44.75
221.8383,4181,346.8698181818182,409.7478787878788,,,42.16
221.8726,4182,343.5908289241622,411.58478206097254,,,42.27
221.9176,4183,343.5908289241622,411.58478206097254,,,38.98
221.9869,4184,354.0172121212121,414.95127272727274,,,41.98
222.0261,4185,361.2631448412698,415.3541666666667,347.8403924749051,0.36693296335453973,40.71
222.0843,4186,369.3718233407352,416.6086849247471,,,37.34
222.1812,4187,418.4646038443507,422.3635724331927,,,45.56
222.2235,4188,418.4646038443507,422.3635724331927,,,43.28
222.2847,4189,451.08760040160644,424.4809236947791,,,39.78
222.3560,4190,507.41680814940577,427.4244482173175,347.8403924749051,0.36693296335453973,40.34
222.3897,4191,529.1006802721088,428.6829931972789,,,39.43
222.4292,4192,551.1321972631035,429.32868577330237,,,38.77
222.4636,4193,572.812643678161,429.6451149425287,,,35.69
222.5622,4194,642.0650632130743,429.5713845205057,,,39.23
222.5952,4195,664.8270911360798,429.5262172284644,347.8403924749051,0.36693296335453973,37.71
222.6281,4196,664.8270911360798,429.5262172284644,,,39.45
222.6968,4197,708.2724211815121,428.4144475053566,,,36.42
222.7395,4198,770.2701601164483,426.3033478893741,,,46.10
